Year,ICD10 Code_x,ICD10 Diagnosis_x,Diagnosis Type_x,Metric_x,Sex_x,Value_x,ICD10 Code_y,ICD10 Diagnosis_y,Diagnosis Type_y,Metric_y,Sex_y,Value_y,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Method,Sex,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2012/13,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,.,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,All codes,All admissions,All admissions,Attributable number,Male,287900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-D48,All cancers,All cancers,Attributable number,Male,109100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,67300,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,93900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,9400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,40400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,10700,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,14100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,3200,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,.,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,24600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,3100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,3400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,2800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,1800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,5100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,2600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,43900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,20800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,26600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,45500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,4300,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,9900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,5700,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,1800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,5900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Male,2500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Male,1000,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,6400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1700,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,.,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,All codes,All admissions,All admissions,Number of admissions,Female,5452315,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,723009,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-D48,All cancers,All cancers,Number of admissions,Female,791327,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,273740,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,371044,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,669566,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,37739,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,5755,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,8273,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,794,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,6776,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,17928,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,4481,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,5550,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,10624,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,4233,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,16426,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2648,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,60619,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,82845,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,122926,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,89913,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,17121,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,53185,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2745,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Female,3635,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,10870,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,18216,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,3647,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Female,76686,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Female,47796,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Female,11578,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,All codes,All admissions,All admissions,Attributable number,Female,173000,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-D48,All cancers,All cancers,Attributable number,Female,47500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,63700,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,40300,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,9100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,27500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,4900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,5100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,2600,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2100,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,46300,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,15200,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,12200,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,16200,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3000,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,7000,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,4900,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,2800,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1400,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,7200,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,4700,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2012/13,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,500,,,,,,,,,,,,,,,2203.0,1318.0,26.0,859.0,58121.0,28069.0,994.0,29058.0,,,,,,,,
2011/12,All codes,All admissions,All admissions,Number of admissions,,10164003,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,,1562569,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C00-D48,All cancers,All cancers,Number of admissions,,1532698,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,,490804,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,,893156,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,,1362664,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,,84241,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,,20109,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,,28923,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,,4586,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,,7083,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,,83963,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,,14632,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,,20124,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,,24531,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,,8963,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,,40136,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,,5508,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
2011/12,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,,108359,,,,,,,,,,,,,,,2532.0,1545.0,30.0,957.0,64552.0,30951.0,1216.0,32385.0,,,,,,,,
